File	Left Context	Hit	Right Context
2019-04-17_19-48-22_UTC.txt	with you is so refreshing. . . #houseplants #greenthumb #freshhome #homedecor #femininity #	feminism #	women #beauty #compassion #nature #create #traditions #modesty #selfrespect  #traditionalgenderroles #
2019-05-10_20-55-47_UTC.txt	<<better than punching a clock, change my mind. . . #femininity #	feminism #	women #beauty #compassion #nature #create #traditions #modesty #selfrespect  #traditionalgenderroles #
2019-05-15_17-31-51_UTC.txt	how perfect is this little girl?? Even her outfit 🖤 . . #femininity #	feminism #	women #beauty #compassion #nature #create #traditions #modesty #selfrespect  #traditionalgenderroles #
2019-06-12_18-55-56_UTC.txt	of the only colorful things I own! . . #apron #housewife #femininity #	feminism #	women #beauty #compassion #nature #create #traditions #modesty #selfrespect  #traditionalgenderroles #
2019-06-20_21-29-26_UTC.txt	it all in coconut milk, bacon grease, and kale. . . #femininity #	feminism #	women #beauty #compassion #nature #create #traditions #modesty #selfrespect  #traditionalgenderroles #
2019-07-08_03-32-38_UTC.txt	Go outside. . . #femininity #	feminism #	women #beauty #compassion #nature #create #traditions #modesty #selfrespect  #traditionalgenderroles #
2019-07-13_18-33-53_UTC.txt	day, send help. . . #crochetallday #crochetblanket #tassels  #lionsbrand #woolblanket #handmade #femininity #	feminism #	women #beauty #compassion #nature #create #traditions #modesty #selfrespect  #traditionalgenderroles #
2019-07-24_22-21-06_UTC.txt	eucalyptus, that’s an easy one! . . #driedflowers #lavender #eucalyptus #femininity #	feminism #	women #beauty #compassion #nature #create #traditions #modesty #selfrespect  #traditionalgenderroles #
2019-07-25_23-09-19_UTC.txt	But to live in ignorance is not our nature. . .  #femininity #	feminism #	women #beauty #compassion #nature #create #traditions #modesty #selfrespect  #traditionalgenderroles #
2019-08-12_18-41-25_UTC.txt	still thinks of things like that! . . #woodspoons #5yearanniversary #marriage #femininity #	feminism #	women #beauty #compassion #nature #create #traditions #modesty #selfrespect  #traditionalgenderroles #
2019-11-08_18-43-09_UTC.txt	Yum. \\ #recipes #cookbook #germancooking #organmeats #steaktartare #goodfats #eatrealfood #eatmeatmakefamilies #femininity #	feminism #	women #beauty #compassion #nature #create #traditions #modesty #selfrespect  #traditionalgenderroles #
2020-01-01_20-07-17_UTC.txt	kid:) Let me know what your goals are! \\ #2020 #fiddleleaffig #femininity #	feminism #	women #beauty #compassion #nature #create #traditions #modesty  #traditionalgenderroles #sahm #
2020-01-03_18-28-59_UTC.txt	of in months!! \\ #reuse #recycle #thrifted #secondhand #fastfashion #slowfashion  #femininity #	feminism #	women #beauty #compassion #nature #create #traditions #modesty  #traditionalgenderroles #sahm #
2020-01-04_19-15-28_UTC.txt	the world and focus on our own issues. \\ #thoughts #femininity #	feminism #	women #beauty #compassion #nature #traditions #modesty  #traditionalgenderroles #sahm #family #
2020-01-06_04-46-39_UTC.txt	help young girls see how ridiculous it all is? \\ #femininity #	feminism #	women #beauty #compassion #neutraltones #fashionforgirls #slowfashion #traditions #modesty  #traditionalgenderroles #
2020-01-07_00-21-45_UTC.txt	our shoulders. Start small wherever you are planted. \\ #growwhereyouareplanted  #femininity #	feminism #	women #beauty #compassion #nature #create #traditions #modesty  #traditionalgenderroles #sahm #
2020-01-09_03-46-36_UTC.txt	I come from, and what I will pass down. \\ #femininity #	feminism #	women #beauty #compassion #nature #redhair #redhead #irish #english #identity #
2020-01-12_05-16-59_UTC.txt	makes everything so peaceful. Who else loves it? \\ #winterwonderland #femininity #	feminism #	women #beauty #compassion #nature #snow #pnw #winterlandscape #create #traditions #
2020-01-15_03-27-05_UTC.txt	and make a difference too, you know? \\ #snow #winterdays #femininity #	feminism #	women #beauty #compassion #nature #create #traditions #modesty  #traditionalgenderroles #sahm #
2020-01-16_01-35-31_UTC.txt	when they break. \\ #thursdayboots #leatherboots #chromexcel #horweenchromexcel  #buyquality #thingsthatlast #femininity #	feminism #	women #beauty #compassion #nature #create #traditions #modesty  #traditionalgenderroles #sahm #
2020-01-16_16-36-39_UTC.txt	eggs, uncured bacon, kefir or yogurt, and local coffee. \\ #femininity #	feminism #	women #beauty #compassion #nature #create #traditions #modesty  #traditionalgenderroles #sahm #
2020-01-20_01-56-39_UTC.txt	out in this modern world. \\ #houseboat #architecture #beautymatters #aesthetics #femininity #	feminism #	women #beauty #compassion #nature #create #traditions #modesty  #traditionalgenderroles #sahm #
2020-01-21_21-58-06_UTC.txt	m naturally sort of a messy person.. \\ #cleanhome #kitchenorganization  #femininity #	feminism #	women #beauty #compassion #nature #create #traditions #modesty  #traditionalgenderroles #sahm #
2020-01-23_06-25-58_UTC.txt	to celebrate a simple life.” -Tolkien \\ #simplelife #tolkien #kitchenware #femininity #	feminism #	women #beauty #compassion #nature #housewife #simplelife #create #traditions #modesty  #
2020-01-24_07-17-29_UTC.txt	for here is rest.” -Muir \\ #johnmuir #woods #perspective #questioneverything #femininity #	feminism #	women #beauty #compassion #nature #housewife #simplelife #create #traditions #modesty  #
2020-01-25_00-27-46_UTC.txt	off to punch the clock. \\ #rant #coffee #workingwomen #bringbackhousewives #femininity #	feminism #	women #beauty #compassion #nature #housewife #simplelife #create #traditions #modesty  #
2020-01-27_05-57-06_UTC.txt	Ferrari, it was a great movie. \\ #lazysundays #marriedlife #fordvferrari #femininity #	feminism #	women #beauty #compassion #nature #housewife #simplelife #create #traditions #modesty #
2020-01-30_05-12-13_UTC.txt	picture of our pretty glasses.. Until tomorrow- \\ #kitchens #opencabinets #femininity #	feminism #	women #beauty #compassion #nature #housewife #simplelife #create #traditions #modesty  #
2020-02-06_04-30-22_UTC.txt	only one that feels isolated from time to time! \\ #femininity #	feminism #	women #beauty #compassion #nature #housewife #simplelife #create #traditions #isolation #
2020-02-10_04-58-18_UTC.txt	God's handwriting.” -Ralph Waldo Emerson \\ #sunset #pnw #frozenlake #femininity #	feminism #	women #beauty #compassion #nature #housewife #simplelife #create #traditions #modesty  #
2018-03-14_01-33-27_UTC.txt	freckles #redhair #irishgirl #stpatricksday #strawberryblonde #identity #culture #european #femininitynotfeminism #femininity #	feminism #	women #beauty #traditions #modesty #selfrespect #feminismiscancer  #traditionalgenderroles #sahm #family #
2018-03-24_22-51-05_UTC.txt	on emotional events and twisted statistics. . . #girlswhocarry #2A #selfdefense #femininity #	feminism #	women #beauty #traditions #selfrespect #feminismiscancer  #traditionalgenderroles #sahm #family #traditionalvalues #
2018-03-12_16-09-58_UTC.txt	neither. . . #antelope #skull #horns #decor #homedecor #thrifting #thriftstore #decorations #feminity #	feminism #	women #beauty #create #traditions #modesty #feminismiscancer  #traditionalgenderroles #sahm #family #
2019-11-06_21-06-03_UTC.txt	my weird bad habits). \\ #dishes #handwash #mother #grandma #doingdishes #femininity #	feminism #	women #beauty #nature #create #traditions #modesty #selfrespect  #traditionalgenderroles #sahm #
2018-03-08_23-12-03_UTC.txt	wcw #rolemodel #inspirationalwomen #brave #supportthenra #womenwhocarry #girlswhoshoot #danaloesch #maga #feminity #	feminism #	women #beauty #selfrespect #feminismiscancer  #liberalhypocrisy #traditionalgenderroles #sahm #family #traditionalvalues #
2018-03-15_18-51-18_UTC.txt	irishgirl #freckles #redhead #ginger #redhair #selflove #uniqueness #rarity #culture #stpatricksday #	feminism #	women #create #traditions #feminismiscancer  #ireland #irishculture #europeanculture #naturalbeauty #traditionalgenderroles #
2018-03-17_21-17-03_UTC.txt	irishgirl #freckles #redhead #ginger #redhair #selflove #uniqueness #rarity #culture #stpatricksday #	feminism #	women #create #traditions #feminismiscancer  #ireland #irishculture #europeanculture #naturalbeauty #traditionalgenderroles #
2018-03-14_22-59-11_UTC.txt	beefstew #slowcooker #organic #pastureraised #grassfed #irishgirl #stout #guinessstew irishfood #stpatricksday #	feminism #	women #create #womeninthekitchen #traditions #cookathome #selfrespect #feminismiscancer  #traditionalgenderroles #sahm #
2024-02-28_21-03-57_UTC.txt	Who needs #men ?  #mensrights #	feminism #	women #dating #sociology 
2018-03-09_18-21-11_UTC.txt	sell in stores full of preservatives and artificial colors! . . #feminity #	feminism #	women #shortbread #cookies #create #womeninthekitchen #traditions #cookathome #selfrespect #feminismiscancer  #
2020-11-15_01-49-19_UTC.txt	enjoy to do! \\ #yarn #wool #crochet #handmade #gooutside #eatrealfood #femininity #	feminism #	women #tradwife #traditional #folkandfork #housewife #housewife #simplelife #traditions #modesty #
2023-08-21_14-57-26_UTC.txt	Convinced that 	feminism 	is a cult this is my opinion based on 
2021-01-15_17-51-36_UTC.txt	of good men feel challenged to, and they like that.  	Feminism 	is a failed ideology. It has created only hate 
2024-01-25_17-32-13_UTC.txt	why I think the world attacks femininity so hard. Modern 	feminism 	is a lie and an attack of femininity, masculinity, 
2023-03-08_09-22-02_UTC.txt	me. Because feminism is not a movement that supports women. 	Feminism 	is a movement that supports women, AS LONG as 
2023-10-18_12-33-05_UTC.txt	traditional family, STOP listening to angry feminists that hate men. #	Feminism 	is a rebellious movement that has done more damage 
2024-04-12_19-33-52_UTC.txt	bold. Let me explain. I understand when women say that 	feminism 	is about choice and that’s maybe what feminism 
2022-03-25_14-00-27_UTC.txt	the hilt!” ~Elisabeth Elliot ⠀⠀⠀⠀⠀⠀⠀⠀⠀ You may be saying “but REAL 	feminism 	is about equal rights?” Here’s the thing: this 
2024-01-17_16-00-19_UTC.txt	Of course.  But this isn’t what feminism is about. 	Feminism 	is about the destruction of families, and diminishes society’
2021-04-21_18-59-44_UTC.txt	years of human history to finally RISE UP and invent 	feminism? 	Is that actually believable?  It’s not.  More believable 
2024-06-19_02-35-04_UTC.txt	I believe what’s happened since the 1st wave of 	feminism 	is that is become “out of style” culturally to 
2022-03-08_17-47-10_UTC.txt	current thoughts on feminism:   The biggest “crime” of today’s 	feminism 	is that it patents caring for women in the 
2024-01-17_16-00-19_UTC.txt	mistreatment of women? Of course.  But this isn’t what 	feminism 	is about. Feminism is about the destruction of families, 
2020-03-08_22-31-46_UTC.txt	being derogatory about them, which, to me, is what modern 	feminism 	is about. Instead I’ve read of them raising 
2024-06-14_02-33-45_UTC.txt	of babies... And these babies are also baby girls! Therefore, 	feminism 	is actually fighting to kill unborn girls because they 
2021-04-21_18-59-44_UTC.txt	credit.  This idea that it took so long to invent 	feminism 	is actually insulting to women. 
2021-04-19_13-43-22_UTC.txt		Feminism 	is destructive. It hates the very thing that makes 
2023-05-17_00-43-01_UTC.txt	Modern 	feminism 	is destructive. Young women don't let the lies 
2023-03-08_09-22-02_UTC.txt	not a feminist and feminism despises women like me. Because 	feminism 	is not a movement that supports women. Feminism is 
2022-09-09_14-41-12_UTC.txt	Post Credit: @the.obedient.wife 🌸  Modern 	feminism 	is NOT about "equality"  It's about: *  Putting down & 
2023-08-23_13-36-54_UTC.txt	The thing I dislike most about 	feminism 	is the hatred of all men. What does that 
2023-10-11_13-37-31_UTC.txt		Feminism 	is the worst thing to happen to the world 
2020-09-21_23-31-18_UTC.txt	this an embarrassing answer?  Simple answer - Sin. Sin and selfishness. 	Feminism 	is a “How can I help myself” culture. A 
2023-11-13_14-58-40_UTC.txt	over to the government to be propagandized is the norm? 	Feminism 	is accomplishing its mission of destroying the family. Women 
2021-10-05_14-00-33_UTC.txt	s where stability, faith, character, values, and morality are built. 	Feminism 	is after women’s identity. Toxic masculinity was coined 
2021-09-23_11-08-51_UTC.txt	s put to the test the evidence speaks for itself.   	Feminism 	is always pushed. From a child you are asked, 
2022-03-08_17-47-10_UTC.txt	translate as “simply caring for women and cherishing feminine values”. 	Feminism 	is an ideology with a proto-Marxist baseline, that 
2023-02-27_13-13-33_UTC.txt	Truly, it does sting a little to realize how satanic 	feminism 	is and how even if you would never call 
2023-07-21_16-09-40_UTC.txt	All 	feminism 	is bad, since the beginning @tradwomanhood #tradlife #feminismiscancer #rejectfeminism  #
2023-08-24_21-48-32_UTC.txt		Feminism 	is cancer ya’ll. Flee from it!   #feminism #feminist #
2024-03-03_02-06-47_UTC.txt	say although like I said before, you can only say “	Feminism 	is communism” so many ways before it gets old. 
2024-03-28_19-52-58_UTC.txt		Feminism 	is confusing..on one hand it wants to destroy 
2024-04-12_19-33-52_UTC.txt	s maybe what feminism started off as. However, today’s 	feminism 	is different. That’s the feminism I refer to.  
2024-07-11_16-41-27_UTC.txt		Feminism 	is evil #feminism #awakennotwoke #politics #tradlife 
2023-11-15_16-15-57_UTC.txt	More 👇👇  Modern 	feminism 	is extremely harmful. Traditional roles are being devalued, leading 
2024-03-06_14-16-16_UTC.txt	to make choices. It’s a lie. It’s deception. 	Feminism 	is incompatible with women deciding to stay home and 
2022-10-30_19-34-49_UTC.txt	anti-feminist. I have had feminists @ me telling me that 	feminism 	is just about supporting all women and equal rights 
2020-11-27_19-03-58_UTC.txt	for the women’s right’s movement” while acknowledging that 	feminism 	is out of control these days. Truthfully, I don’
2021-04-25_18-41-19_UTC.txt	The antidote to toxic 	feminism 	is returning to tradition and embracing all the qualities 
2022-08-26_15-41-10_UTC.txt	Churches are silent on this, because 	feminism 	is running rampant among Christian communities.   Scripture on the 
2024-02-03_14-16-11_UTC.txt	a conversation or first meeting with, “hey did you know 	feminism 	is satanic?” Or “why do you give your children 
2024-03-11_23-43-57_UTC.txt	Modern 	feminism 	is scam to detach us from our children. Do 
2024-01-23_14-43-44_UTC.txt	way. So it’s a big NO from me.   Modern 	feminism 	is set out to destroy the essence of womanhood. 
2021-09-23_11-08-51_UTC.txt	with her many careers, all the way up into adulthood, 	feminism 	is shoved down our throats.   The thing is, if 
2021-03-12_11-14-15_UTC.txt	need for tenderness.   Chivalry, just as anything from electricity to 	feminism, 	is something that varies in its goodness depending on 
2022-09-17_21-04-17_UTC.txt	from @traditionally.submissive.wife I couldn't agree more with  	feminism 	is taken as the standard in society by a 
2024-06-08_16-42-23_UTC.txt		feminism 	is their god 
2020-07-27_20-36-06_UTC.txt	to add a few things: So the main point of 	feminism 	is to fight for equal rights, right? And that 
2023-04-02_15-07-05_UTC.txt	one of the major downfalls of our society. I think 	feminism 	is why it’s so hard to “find good 
2021-02-18_17-48-29_UTC.txt	If 	feminism 	is working, why are depression, anxiety, and mental illness 
2023-10-27_03-25-28_UTC.txt	of service.   #tradwife #submissivewife #patriarchy #woman #makeyourbed #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-10-27_15-11-14_UTC.txt	serving him.  🍰🍰🍰🍰🍰🍰🍰🍰🍰 #tradwife #submissivewife #patriarchy #woman #cakes #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-10-28_16-24-55_UTC.txt	bad choice.  📚📚📚📚📚📚📚📚📚📚 #tradwife #submissivewife #patriarchy #woman #collegeisascam #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-10-28_16-41-18_UTC.txt	fulfilling relationship.  🔥🔥🔥🔥🔥🔥🔥🔥🔥🔥 #tradwife #submissivewife #patriarchy #woman #jesus #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-10-29_14-59-38_UTC.txt	not both.  . . . #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-10-29_15-23-31_UTC.txt	get off.  . . . #tradwife #submissivewife #patriarchy #woman #cheatingwife #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-10-29_15-58-04_UTC.txt	on it.  . . . #tradwife #submissivewife #patriarchy #woman #ilovemyhusband #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-10-30_00-52-19_UTC.txt	for you.  👑 👑 👑 👑 #tradwife #submissivewife #patriarchy #woman #princess #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-10-30_01-30-08_UTC.txt	a choice.  🧦  🧦 🧦 🧦 #tradwife #submissivewife #patriarchy #woman #cleaningtips #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-10-30_19-03-24_UTC.txt	do housework?  . . . #tradwife #submissivewife #patriarchy #woman #chores #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-10-31_01-52-46_UTC.txt	him out :) ☕ ☕ ☕ ☕ #tradwife #submissivewife #patriarchy #woman #dating #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-10-31_02-04-48_UTC.txt	basic responsibility. . . . #tradwife #submissivewife #patriarchy #woman #ihatemyjob #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-11-01_01-00-21_UTC.txt	a Xanthippe. . . . #tradwife #submissivewife #patriarchy #woman #philosophy #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-11-01_01-10-06_UTC.txt	entire civilization. . . . #tradwife #submissivewife #patriarchy #woman #fairytale #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-11-01_19-56-19_UTC.txt	and mother.  . . . #tradwife #submissivewife #patriarchy #woman #vintage #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-11-03_00-24-57_UTC.txt	know why! . . . . #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-11-04_22-30-09_UTC.txt	job properly. . . . #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles  #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-11-05_14-33-43_UTC.txt	believe it.  . . .  #tradwife #submissivewife #patriarchy #woman #politics #romantic #traditionalgenderroles #gender  #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-11-05_19-36-46_UTC.txt	how minute.  . . . #tradwife #submissivewife #patriarchy #woman #personalaccountability #romantic #traditionalgenderroles  #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-11-06_16-57-15_UTC.txt	your soul.  . . . #tradwife #submissivewife #patriarchy #woman #plannedparenthood #romantic #traditionalgenderroles  #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-11-07_14-45-45_UTC.txt	with diligence.  . . . #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles  #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-11-08_17-28-25_UTC.txt	your husband.  . . . #tradwife #submissivewife #patriarchy #woman #biblicalmarriage #romantic #traditionalgenderroles  #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-11-08_22-47-20_UTC.txt	m into😁 . . . #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles  #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-11-09_21-15-37_UTC.txt	and children.  . . . #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles  #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-11-12_01-03-30_UTC.txt	look nicer. . . . #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles  #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-11-12_22-21-27_UTC.txt	to them.  . . . #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-11-13_14-58-40_UTC.txt	the government.  . . . #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles  #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-11-15_20-50-48_UTC.txt	the part. . . . #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-11-26_21-28-55_UTC.txt	traditional styles? . . . #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-11-27_21-35-37_UTC.txt	strive for.  . . . #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-11-28_20-36-23_UTC.txt	beyond mediocrity.  . . . #tradwife #submissivewife #patriarchy #woman #ihatemyjob #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-11-29_17-31-13_UTC.txt	Turkish Delight . . . #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-11-30_23-14-47_UTC.txt	cooking recently? . . . #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles  #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-12-01_14-17-28_UTC.txt	is shameful.  . . . #tradwife #submissivewife #patriarchy #woman #ihatemyjob #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-12-02_19-19-33_UTC.txt	traditional family.  . . .  #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles  #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-12-03_22-36-28_UTC.txt	serve him. . . . #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-12-04_20-01-11_UTC.txt	the part. . . . #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-12-07_16-43-54_UTC.txt	your spouse? . . . #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-12-08_00-34-22_UTC.txt	with them.  . . . #tradwife #submissivewife #patriarchy #woman #ihatemyjob #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-12-08_18-07-20_UTC.txt	other purpose.  . . . #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-12-12_23-30-23_UTC.txt	Given vocations. . . . #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-12-14_00-00-00_UTC.txt	she refuse? . . . #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-12-15_23-30-00_UTC.txt	should behave.   . . . #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-12-16_23-45-00_UTC.txt	free pass.  . . . #tradwife #submissivewife #patriarchy #woman #catholic #baby #traditionalgenderroles #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2023-12-17_14-50-00_UTC.txt	the board.  . . . #tradwife #submissivewife #patriarchy #woman #homeschool #romantic #traditionalgenderroles  #gender #	feminism #	feminismsucks #feminismiscancer #christian #godlywife #traditionalwife #homemaker #sahm #sahmlife #christianwife #
2024-06-13_21-09-12_UTC.txt	woman. This is the advice I give you: Immediately abandon 	feminism 	and modernism and start following traditionalism and conservatism!   I 
2024-06-14_11-26-00_UTC.txt	by modernism and the feminist movement. This is happening because 	feminism 	and modernism are making young women think that they 
2024-06-13_21-09-12_UTC.txt	value and virtue. These women who in the past followed 	feminism 	and modernism became women without virtues, without education, without 
2024-06-21_22-24-14_UTC.txt	following the feminist movement and modernism because they believe that 	feminism 	and modernism can give them the "right" to kill 
2024-06-13_21-09-12_UTC.txt	worst choices: feminism and modernism). Women who follow and obey 	feminism 	and modernism suffer in the future, because in their 
2022-08-04_03-02-25_UTC.txt	was written today. Not much has changed in regard to 	feminism 	and the attack on meek, Godly womanhood and motherhood. 
2023-10-02_22-59-39_UTC.txt	The problem with 	feminism 	AND the manosphere. Strong societies are the sum of 
2019-03-08_18-47-00_UTC.txt	this to be a bit of a rant about how 	feminism 	and the women's movement has gone too far. 
2023-01-26_14-22-21_UTC.txt	s start the year out right! How are you fighting 	feminism 	and embracing femininity this year? #feminism #femininitynotfeminism #jesuslovesyou #traditional #
2023-10-27_18-59-41_UTC.txt	All you ladies who are breaking through the lies of 	feminism, 	and embracing your God given roles, I’m rooting 
2021-12-13_19-55-53_UTC.txt	even if it’s hard to hear! I am anti-	feminism 	and pro femininity. I believe that masculinity isn’t 
2022-06-11_23-16-46_UTC.txt	in finding joy in the little things.    I am anti-	feminism 	and pro femininity. I believe that masculinity isn’t 
2022-09-12_15-52-58_UTC.txt	many Christians are fighting for acceptance of LGBTQ behavior, modern 	feminism 	and abortion—all in the name of Christ.  In 
2020-09-22_14-16-13_UTC.txt	by other women.  Today, the same thought is true to 	feminism 	and abuse of cancel culture. When someone does something 
2024-01-02_17-27-20_UTC.txt	who are mad at me for speaking out against modern 	feminism 	and all of the lies our culture tells young 
2023-11-13_14-58-40_UTC.txt	of destroying the family. Women need to fight back, reject 	feminism, 	and do what's right for their children. Raise 
